FeedbackID,EnrollmentID,Rating,CommentLength,SubmissionDate,CreatedDate
22189,5875,3,110,2020-02-23,2020-12-10
22190,17119,5,57,2021-07-20,2024-08-15
22191,20118,1,29,2022-07-25,2024-02-02
22192,23920,4,111,2023-07-10,2024-12-30
22193,11779,2,184,2023-10-09,2022-08-04
22194,22055,2,183,2022-08-05,2024-09-27
22195,5930,1,187,2023-06-26,2021-09-15
22196,8528,3,150,2023-07-11,2021-01-18
22197,24964,2,134,2024-05-14,2023-06-20
22198,12108,2,128,2022-04-16,2024-03-06
22199,17477,3,123,2020-04-15,2021-12-14
22200,6571,4,39,2021-05-05,2024-03-25
22201,21912,2,22,2024-03-11,2024-10-01
22202,20188,1,47,2023-05-06,2020-12-30
22203,9194,2,172,2021-10-06,2024-06-08
22204,17965,1,46,2025-01-16,2024-11-28
22205,15061,1,124,2022-06-01,2020-01-04
22206,2872,4,113,2023-09-22,2021-10-23
22207,20090,3,68,2020-09-13,2023-01-20
22208,20509,3,92,2022-12-16,2022-06-23
22209,24688,3,126,2023-11-05,2020-08-03
22210,18144,3,45,2025-05-16,2020-05-13
22211,15005,1,132,2021-02-17,2020-09-05
22212,10562,2,74,2022-02-18,2024-02-14
22213,24054,1,101,2025-12-02,2022-12-12
22214,21664,3,188,2020-03-04,2021-12-18
22215,4366,2,185,2025-10-22,2020-05-02
22216,17976,5,197,2023-09-22,2024-07-03
22217,7223,5,173,2021-12-02,2021-10-13
22218,9216,2,145,2024-06-25,2025-06-22
22219,11954,2,90,2021-07-27,2025-05-21
22220,15346,1,162,2021-07-25,2024-06-10
22221,13457,1,153,2025-06-23,2023-12-28
22222,2604,5,185,2023-03-10,2023-04-20
22223,5102,4,119,2024-02-16,2020-10-31
22224,13119,2,107,2024-02-09,2020-08-16
22225,5911,2,129,2020-05-04,2023-09-08
22226,2262,3,116,2023-08-21,2020-09-03
22227,13045,1,124,2025-10-26,2023-05-06
22228,4918,1,107,2024-04-03,2021-06-05
22229,19588,4,160,2020-04-18,2020-06-01
22230,12175,4,146,2021-12-07,2020-10-03
22231,15283,3,51,2021-03-10,2022-06-22
22232,17310,3,113,2024-06-10,2021-02-18
22233,6497,2,50,2025-09-14,2024-10-19
22234,14547,1,104,2021-03-04,2025-03-08
22235,4769,2,167,2024-06-20,2021-05-05
22236,5722,5,94,2020-09-12,2022-07-17
22237,4286,5,106,2023-08-28,2023-03-20
22238,10964,4,137,2024-06-15,2022-09-26
22239,3449,1,102,2020-07-20,2024-02-09
22240,23033,4,79,2025-03-18,2025-03-16
22241,542,4,49,2022-12-09,2022-12-19
22242,19355,2,132,2023-01-13,2022-06-30
22243,134,4,74,2020-11-13,2024-10-02
22244,13060,1,55,2024-03-10,2024-11-21
22245,14085,4,157,2021-02-18,2024-05-19
22246,21747,4,97,2021-03-07,2025-02-13
22247,1502,2,137,2025-10-15,2020-06-24
22248,21152,1,194,2024-08-31,2024-05-27
22249,1445,5,145,2025-03-03,2021-01-10
22250,23513,5,53,2025-01-30,2022-07-17
22251,24006,5,38,2023-02-14,2020-08-12
22252,17870,5,157,2025-12-07,2021-06-25
22253,10822,3,39,2021-09-21,2023-02-13
22254,10049,2,140,2020-01-15,2025-05-11
22255,11808,3,168,2024-03-21,2024-12-01
22256,8317,3,106,2022-02-24,2025-12-01
22257,19238,1,88,2021-02-12,2021-12-04
22258,4364,2,119,2024-04-30,2022-02-04
22259,12979,3,76,2023-06-12,2020-02-03
22260,548,2,120,2020-12-14,2021-03-13
22261,13780,2,165,2025-05-29,2022-05-18
22262,4913,2,190,2022-09-19,2021-02-21
22263,14126,5,22,2023-03-19,2021-10-11
22264,8361,5,130,2024-08-09,2023-09-08
22265,13535,1,57,2024-03-17,2023-06-29
22266,2826,2,105,2023-02-01,2025-05-20
22267,18313,5,133,2021-06-21,2025-11-29
22268,16964,4,159,2025-03-23,2025-02-19
22269,4412,5,144,2021-01-16,2025-01-08
22270,1602,4,91,2020-05-26,2021-10-06
22271,15151,1,50,2021-07-29,2022-09-21
22272,20419,4,160,2022-02-20,2025-08-07
22273,17543,5,177,2023-01-21,2020-02-21
22274,7170,3,55,2020-02-27,2024-04-22
22275,13447,4,156,2020-04-24,2023-12-19
22276,13190,2,48,2024-12-24,2025-02-16
22277,23278,3,38,2023-10-02,2023-08-07
22278,10691,4,58,2024-03-17,2022-07-28
22279,885,4,100,2025-04-24,2023-11-10
22280,7733,4,80,2025-07-04,2023-09-01
22281,11140,5,153,2024-09-27,2025-03-31
22282,143,2,151,2022-01-02,2021-12-03
22283,22579,3,123,2025-01-27,2024-09-26
22284,6120,4,21,2022-09-28,2024-08-10
22285,16208,5,99,2021-01-21,2023-09-01
22286,23154,1,114,2020-05-03,2025-12-30
22287,19113,1,126,2020-11-05,2022-11-22
22288,15497,2,102,2024-07-25,2024-07-08
22289,3320,2,24,2024-01-02,2022-02-09
22290,24787,3,156,2022-01-24,2024-08-29
22291,4798,4,22,2022-03-08,2025-09-20
22292,3614,2,176,2022-12-22,2020-06-08
22293,6282,4,187,2021-01-10,2025-10-30
22294,19947,2,129,2025-06-18,2025-04-12
22295,23562,5,150,2025-09-05,2022-12-03
22296,18357,2,155,2022-09-01,2023-06-17
22297,7409,5,74,2022-03-15,2025-05-24
22298,8105,5,186,2022-12-13,2024-10-10
22299,13307,1,171,2025-03-15,2025-10-09
22300,15679,5,91,2020-07-03,2024-03-03
22301,19341,5,146,2025-07-11,2022-06-09
22302,15708,2,76,2025-03-17,2023-03-29
22303,14065,1,39,2024-10-06,2024-12-05
22304,24675,4,78,2024-11-14,2023-03-30
22305,1538,3,88,2022-02-23,2022-01-16
22306,13583,3,168,2022-07-08,2021-11-29
22307,11667,1,90,2022-09-16,2022-12-14
22308,9244,3,52,2021-04-25,2023-05-13
22309,64,1,122,2020-07-25,2024-02-04
22310,4464,3,136,2020-09-21,2025-08-28
22311,20228,4,148,2024-01-09,2023-03-24
22312,2926,4,36,2024-02-22,2021-07-03
22313,5438,4,186,2022-06-05,2024-07-14
22314,508,5,140,2025-08-09,2020-10-06
22315,19502,4,108,2020-07-25,2021-06-22
22316,1847,4,98,2020-01-26,2023-08-06
22317,12234,1,175,2022-03-23,2023-04-22
22318,6476,4,193,2022-08-30,2022-08-09
22319,19052,4,186,2020-07-22,2023-03-15
22320,8083,4,126,2023-07-04,2020-12-19
22321,4244,2,83,2024-05-02,2023-08-15
22322,3260,1,133,2022-03-12,2023-07-22
22323,1284,4,124,2023-07-31,2021-10-08
22324,13297,5,117,2022-05-03,2024-11-11
22325,21505,3,117,2023-05-09,2020-03-08
22326,20280,2,157,2024-04-07,2022-06-18
22327,13792,2,169,2024-08-13,2025-08-20
22328,14797,2,189,2022-06-02,2025-12-24
22329,335,3,145,2021-01-23,2023-12-31
22330,17603,4,112,2021-03-10,2022-09-01
22331,21120,2,174,2020-12-01,2024-06-09
22332,10702,5,149,2024-12-17,2024-12-09
22333,13202,4,99,2021-10-09,2022-06-06
22334,20347,5,192,2021-08-26,2023-12-24
22335,3955,5,172,2023-08-28,2024-05-29
22336,18723,2,171,2023-10-16,2020-05-01
22337,14964,3,37,2023-10-25,2025-06-21
22338,9789,1,95,2022-04-13,2025-10-30
22339,23575,3,80,2025-01-14,2024-06-23
22340,13729,4,167,2023-02-15,2025-05-13
22341,24084,1,151,2022-05-30,2023-06-23
22342,13721,2,115,2022-07-24,2023-06-16
22343,4956,4,63,2023-10-23,2023-08-26
22344,15989,5,199,2024-02-17,2022-04-23
22345,464,4,151,2024-08-13,2020-04-06
22346,6929,1,126,2021-01-22,2022-06-15
22347,447,1,122,2025-05-19,2020-03-07
22348,1535,2,152,2021-08-13,2022-12-17
22349,22206,4,96,2024-06-03,2023-04-29
22350,741,1,42,2025-01-08,2025-01-05
22351,22384,2,181,2022-07-10,2023-05-01
22352,22112,3,125,2023-04-28,2021-07-19
22353,6305,2,103,2022-05-16,2021-03-25
22354,5382,4,71,2022-05-28,2024-02-28
22355,19390,2,192,2024-04-18,2025-01-29
22356,569,2,44,2024-01-17,2020-01-28
22357,11904,1,144,2021-09-09,2024-12-27
22358,7986,3,43,2025-12-10,2023-03-28
22359,7985,5,85,2023-01-25,2022-07-16
22360,6352,3,139,2024-01-31,2023-02-19
22361,7180,1,33,2020-08-11,2021-01-24
22362,10468,1,60,2024-06-22,2023-09-18
22363,14150,3,165,2025-03-20,2021-10-22
22364,18303,4,165,2022-03-25,2020-05-12
22365,265,2,130,2024-01-09,2025-11-25
22366,4687,5,43,2025-05-04,2022-07-25
22367,18448,1,185,2024-06-12,2023-02-27
22368,18393,2,61,2022-12-28,2023-08-16
22369,18850,3,140,2023-05-24,2025-05-05
22370,5612,1,36,2020-12-07,2020-02-26
22371,20615,2,41,2020-07-03,2020-08-12
22372,5304,2,134,2025-07-08,2025-08-16
22373,11590,1,34,2025-10-15,2025-11-20
22374,13337,5,59,2025-11-08,2023-02-01
22375,20292,4,187,2025-06-15,2022-09-24
22376,19033,3,106,2021-02-05,2023-11-15
22377,13268,5,91,2025-01-10,2020-06-27
22378,15810,1,46,2022-03-18,2023-03-16
22379,3238,5,190,2022-04-21,2023-10-03
22380,15855,2,103,2020-01-06,2025-01-05
22381,5819,2,194,2024-06-24,2024-08-24
22382,22139,3,78,2023-02-28,2022-08-22
22383,21503,1,105,2020-06-02,2023-02-17
22384,13703,2,52,2023-10-29,2020-08-02
22385,19832,3,127,2020-03-05,2020-09-01
22386,5632,2,144,2022-12-14,2022-12-12
22387,15233,3,83,2022-07-11,2025-10-04
22388,16528,4,181,2023-09-23,2022-05-30
22389,21912,5,173,2025-08-14,2023-07-23
22390,8392,2,192,2025-03-17,2024-07-28
22391,8587,4,31,2024-08-10,2023-02-09
22392,17835,1,36,2023-06-22,2025-12-29
22393,16585,1,94,2022-04-24,2021-03-25
22394,11217,5,26,2025-10-09,2023-07-30
22395,19171,1,128,2025-12-05,2025-11-05
22396,7886,3,135,2025-01-23,2025-01-20
22397,24241,2,170,2021-07-18,2025-11-14
22398,4520,1,161,2020-04-30,2022-05-11
22399,10815,4,30,2024-04-03,2023-09-13
22400,3072,3,95,2024-09-14,2024-06-14
22401,1824,5,59,2023-09-13,2021-03-24
22402,18724,1,90,2021-10-04,2021-09-27
22403,22743,1,118,2021-04-24,2024-02-06
22404,9898,4,83,2023-04-22,2020-07-07
22405,1731,4,38,2024-03-11,2024-09-22
22406,8616,5,161,2024-07-21,2025-07-11
22407,8421,3,32,2025-03-28,2021-10-09
22408,22963,2,74,2023-04-18,2023-06-09
22409,24497,1,117,2020-05-28,2022-11-03
22410,12986,1,102,2022-08-24,2020-02-26
22411,7387,4,40,2024-08-22,2024-09-06
22412,12009,4,153,2020-09-04,2025-02-12
22413,13554,4,161,2022-04-11,2020-07-17
22414,22397,1,30,2023-05-25,2022-10-30
22415,10617,3,37,2023-04-03,2023-07-23
22416,11895,3,162,2021-08-02,2024-01-28
22417,3457,4,104,2025-08-07,2025-09-10
22418,14476,5,108,2021-03-07,2021-10-15
22419,22787,1,121,2023-09-11,2022-09-10
22420,15193,3,42,2023-02-13,2023-10-01
22421,17482,2,85,2021-07-06,2025-10-18
22422,7335,5,191,2022-12-03,2025-11-12
22423,18882,1,153,2020-12-17,2022-01-25
22424,11585,4,191,2022-07-02,2023-07-27
22425,19599,2,140,2022-11-26,2021-09-06
22426,18861,3,149,2023-07-11,2022-09-23
22427,4177,2,158,2020-08-04,2023-09-02
22428,24561,3,103,2021-05-29,2023-12-06
22429,10980,5,170,2024-05-30,2025-09-28
22430,17320,3,92,2024-02-03,2021-10-23
22431,3156,2,65,2024-01-24,2024-05-08
22432,11576,1,20,2022-06-12,2022-01-15
22433,14579,4,166,2025-09-09,2025-05-26
22434,6404,2,34,2024-09-29,2022-09-02
22435,888,4,29,2025-01-18,2024-04-24
22436,11115,4,142,2020-05-01,2023-02-16
22437,13831,2,35,2025-03-20,2024-04-06
22438,3684,3,28,2024-07-26,2022-04-04
22439,23917,2,110,2023-11-08,2023-08-03
22440,3793,5,36,2022-07-20,2020-10-31
22441,1990,5,55,2023-04-23,2020-07-22
22442,18537,4,91,2022-03-14,2022-09-12
22443,20198,4,150,2022-09-13,2022-05-06
22444,12290,4,68,2020-02-15,2021-03-17
22445,7157,2,56,2024-01-26,2023-07-07
22446,415,4,125,2025-08-06,2023-04-17
22447,15780,4,162,2021-07-29,2023-03-02
22448,899,2,116,2023-02-21,2023-08-18
22449,2022,2,118,2020-11-19,2024-05-06
22450,16972,2,65,2022-03-29,2025-02-15
22451,21056,5,183,2022-05-24,2023-03-01
22452,10199,2,61,2021-07-14,2021-08-04
22453,708,4,49,2021-09-26,2022-05-23
22454,15319,2,65,2020-03-13,2024-02-18
22455,23728,3,178,2024-03-08,2022-10-07
22456,230,1,123,2025-08-12,2020-03-22
22457,22325,4,43,2025-12-21,2020-08-10
22458,18057,5,159,2023-03-17,2020-08-04
22459,14115,2,105,2022-12-01,2022-05-16
22460,17975,4,182,2020-06-30,2021-02-06
22461,18851,1,68,2024-02-02,2024-11-14
22462,21122,3,147,2023-06-30,2020-03-31
22463,23935,3,163,2025-07-06,2024-10-20
22464,12300,4,28,2023-08-12,2020-03-08
22465,7448,4,131,2025-05-30,2021-09-30
22466,14777,3,88,2025-05-21,2023-11-04
22467,17669,2,90,2022-08-08,2025-08-17
22468,12408,3,161,2020-11-24,2023-09-16
22469,11422,3,199,2024-04-16,2021-11-04
22470,4426,2,195,2022-05-20,2022-10-09
22471,6031,5,106,2022-09-10,2021-01-11
22472,2715,4,72,2023-09-10,2020-07-01
22473,24944,1,149,2023-12-28,2020-08-17
22474,7700,4,137,2021-01-24,2020-01-07
22475,1769,4,67,2024-07-02,2023-03-20
22476,17094,4,84,2024-06-16,2025-12-17
22477,2470,4,176,2025-05-29,2023-10-18
22478,21397,5,78,2025-05-29,2025-02-13
22479,9458,2,34,2021-04-09,2021-02-27
22480,10709,3,52,2024-09-27,2020-04-04
22481,11806,3,107,2023-05-16,2023-10-25
22482,872,2,122,2024-09-26,2024-04-29
22483,7898,1,160,2023-09-06,2020-10-11
22484,9395,1,189,2022-12-10,2023-11-09
22485,21658,3,148,2024-12-11,2023-08-17
22486,3260,1,46,2022-02-07,2023-07-09
22487,21058,1,38,2024-04-30,2025-12-20
22488,18309,5,96,2024-08-22,2025-06-06
22489,21189,4,43,2021-07-18,2023-02-05
22490,11146,4,189,2024-03-04,2022-12-05
22491,21912,5,123,2020-05-15,2022-02-20
22492,9800,5,34,2025-04-27,2021-11-18
22493,3491,1,123,2021-10-06,2022-06-23
22494,524,5,82,2023-03-27,2022-07-15
22495,20052,3,154,2023-05-28,2024-08-16
22496,9417,1,41,2025-02-18,2021-12-29
22497,22847,3,142,2025-05-12,2020-08-22
22498,20665,4,195,2024-03-21,2025-11-27
22499,20364,2,164,2021-07-07,2021-03-01
22500,22015,5,80,2022-03-17,2021-05-27
22501,5684,3,182,2023-01-23,2023-09-02
22502,8598,3,38,2023-07-27,2021-11-15
22503,9711,4,34,2025-12-24,2021-02-27
22504,7667,2,132,2022-04-15,2023-05-26
22505,21221,5,159,2025-01-06,2022-10-14
22506,12875,5,74,2020-07-31,2020-08-29
22507,9693,2,154,2025-09-21,2025-11-18
22508,9044,4,172,2025-04-15,2023-02-08
22509,24120,5,137,2020-10-19,2023-03-31
22510,19847,5,131,2025-12-15,2024-09-18
22511,18147,5,116,2021-01-18,2020-11-01
22512,10111,1,147,2023-05-15,2022-03-21
22513,5953,2,82,2023-05-05,2021-07-05
22514,732,2,137,2023-10-13,2023-11-14
22515,16192,1,28,2024-03-20,2020-06-04
22516,24188,2,97,2022-08-10,2020-03-04
22517,23345,5,70,2022-08-24,2024-03-25
22518,1139,1,110,2022-10-23,2021-05-19
22519,14933,5,149,2025-04-25,2025-11-30
22520,22818,2,165,2025-09-26,2024-01-31
22521,10540,1,49,2024-09-21,2025-09-04
22522,8567,2,151,2021-09-10,2024-07-15
22523,23937,5,149,2022-02-03,2022-09-30
22524,3955,2,62,2023-03-19,2023-08-10
22525,6075,3,73,2022-04-04,2021-01-26
22526,17849,2,26,2025-08-27,2024-06-12
22527,16113,3,172,2021-03-01,2024-07-12
22528,1604,3,157,2022-06-16,2020-11-07
22529,9917,2,48,2025-11-03,2020-06-21
22530,502,4,89,2025-03-12,2022-12-26
22531,195,3,191,2023-12-02,2022-03-26
22532,3300,2,84,2021-03-06,2021-07-21
22533,22007,4,21,2021-04-04,2020-02-27
22534,14302,3,121,2021-02-03,2021-01-15
22535,19500,2,199,2025-07-21,2021-04-26
22536,1002,4,83,2022-05-14,2020-11-18
22537,21335,4,57,2020-09-10,2020-07-19
22538,17047,2,166,2020-04-12,2023-08-09
22539,24818,5,128,2020-12-17,2021-01-21
22540,2772,3,152,2025-02-05,2024-02-02
22541,19011,4,139,2024-01-26,2023-11-30
22542,6042,2,167,2022-02-18,2020-03-22
22543,4381,3,22,2024-09-01,2021-05-27
22544,17946,5,155,2020-01-11,2024-03-05
22545,8526,2,71,2023-04-14,2020-09-15
22546,20219,3,62,2020-08-23,2022-11-11
22547,23877,2,177,2022-01-31,2023-11-22
22548,5377,3,141,2025-07-18,2020-08-28
22549,19757,1,105,2024-10-01,2024-04-07
22550,23528,5,80,2025-05-01,2021-09-01
22551,4836,3,49,2023-09-14,2024-06-27
22552,17726,4,77,2023-08-01,2021-01-20
22553,5804,3,158,2023-11-23,2022-09-02
22554,12945,4,28,2020-06-07,2021-11-05
22555,13647,5,149,2024-09-16,2025-08-08
22556,12461,2,94,2022-03-19,2022-12-17
22557,677,2,159,2022-06-14,2025-05-03
22558,2340,5,94,2025-10-18,2022-04-27
22559,6608,4,93,2022-01-01,2025-04-21
22560,14634,5,181,2020-01-03,2024-05-17
22561,16179,2,96,2024-05-03,2023-10-08
22562,14976,3,29,2021-02-10,2021-10-06
22563,9605,2,59,2025-04-29,2021-10-14
22564,3266,1,61,2025-02-06,2022-06-22
22565,9231,5,198,2021-03-26,2025-02-03
22566,18004,5,64,2023-12-16,2025-11-12
22567,12473,4,81,2022-12-21,2022-12-18
22568,19243,4,73,2025-03-21,2022-10-30
22569,23061,5,140,2023-03-14,2023-12-11
22570,6832,1,194,2020-09-21,2020-11-25
22571,4230,1,34,2023-01-31,2021-07-26
22572,4109,2,185,2021-11-17,2020-03-25
22573,16834,4,180,2023-05-08,2023-08-14
22574,17225,3,88,2021-09-22,2025-08-20
22575,17242,4,70,2025-07-20,2021-12-22
22576,4701,2,137,2024-04-05,2021-01-25
22577,4987,4,78,2021-08-11,2024-10-26
22578,5163,1,47,2023-12-30,2024-09-18
22579,3346,5,155,2021-03-29,2024-11-14
22580,15929,4,110,2021-07-29,2020-09-02
22581,13509,2,53,2022-02-23,2022-10-27
22582,8811,1,69,2020-12-03,2024-04-05
22583,4774,4,94,2021-09-03,2021-10-03
22584,23177,5,41,2020-03-23,2021-09-09
22585,4213,2,103,2025-09-03,2023-10-27
22586,11306,5,123,2022-06-10,2025-03-15
22587,13973,5,142,2021-01-20,2023-07-17
22588,1627,5,104,2023-06-14,2020-12-26
22589,9143,1,138,2021-04-11,2020-12-09
22590,5153,2,113,2025-07-29,2023-05-13
22591,22094,3,88,2022-06-15,2022-04-11
22592,2439,1,44,2021-08-06,2021-01-06
22593,2798,4,97,2023-11-04,2021-10-24
22594,217,5,92,2021-06-06,2023-10-21
22595,20609,4,57,2020-08-31,2025-05-14
22596,15026,5,68,2021-10-01,2023-05-05
22597,18825,4,193,2024-10-05,2024-12-17
22598,24764,5,66,2024-12-21,2020-05-23
22599,12596,3,172,2022-02-11,2024-06-24
22600,17878,3,88,2025-12-07,2020-06-12
22601,3082,1,101,2021-04-25,2022-11-09
22602,1678,1,32,2021-09-28,2020-11-04
22603,183,1,83,2020-10-04,2021-02-02
22604,12728,2,157,2021-10-12,2024-01-06
22605,17738,4,82,2023-04-05,2024-10-11
22606,21378,4,65,2021-09-21,2023-04-16
22607,15752,3,186,2022-05-31,2021-08-04
22608,13949,4,55,2021-02-14,2023-12-13
22609,20748,1,177,2024-09-02,2022-07-10
22610,17140,1,69,2022-10-24,2020-10-31
22611,23442,5,112,2024-11-01,2021-09-08
22612,7510,1,103,2023-05-25,2025-03-13
22613,8614,5,174,2023-10-26,2021-02-02
22614,9373,4,166,2020-06-23,2023-10-24
22615,24044,1,139,2020-09-14,2022-03-26
22616,12845,5,111,2025-10-01,2025-04-05
22617,15959,1,151,2025-09-29,2021-12-06
22618,8080,2,149,2024-05-09,2020-07-24
22619,14589,2,159,2021-05-10,2025-08-07
22620,13548,3,61,2020-07-05,2022-03-27
22621,4318,2,70,2025-08-25,2024-01-31
22622,22773,4,149,2021-10-08,2024-02-21
22623,8703,5,143,2023-05-26,2024-08-04
22624,3742,2,59,2024-05-18,2024-01-31
22625,6206,1,34,2022-06-15,2023-06-02
22626,24324,3,170,2021-01-19,2024-01-17
22627,19315,2,57,2020-07-12,2020-06-10
22628,14461,1,187,2024-08-11,2025-07-29
22629,7179,2,114,2023-07-22,2021-08-30
22630,9303,1,115,2022-09-25,2021-05-13
22631,6824,5,169,2023-07-11,2024-06-06
22632,10666,2,126,2022-01-07,2022-07-18
22633,12438,4,60,2024-02-06,2023-12-19
22634,1650,3,75,2021-11-17,2024-10-10
22635,6322,1,199,2024-01-26,2024-06-07
22636,5680,1,73,2023-10-12,2024-03-01
22637,12183,1,125,2021-07-03,2021-04-15
22638,11254,5,77,2020-06-16,2023-08-10
22639,9966,1,159,2021-06-06,2022-05-13
22640,10999,4,152,2021-07-12,2024-04-18
22641,1987,4,128,2022-09-20,2020-02-07
22642,8089,2,189,2025-04-07,2023-04-29
22643,6166,1,188,2025-05-05,2021-10-15
22644,15309,4,21,2024-05-04,2021-05-11
22645,9948,2,100,2020-12-26,2024-05-30
22646,12055,1,192,2022-02-28,2022-07-13
22647,18089,3,150,2021-11-14,2021-03-02
22648,10668,1,127,2021-09-21,2025-09-21
22649,7186,5,59,2022-07-21,2020-06-15
22650,15494,5,168,2021-07-09,2020-12-09
22651,21984,3,165,2024-01-13,2022-03-17
22652,19840,4,34,2020-10-03,2022-07-21
22653,7703,2,118,2022-09-10,2023-07-01
22654,18068,3,116,2025-01-26,2025-10-06
22655,1987,1,115,2023-07-29,2023-12-24
22656,14834,5,80,2022-09-21,2020-01-12
22657,19388,5,92,2020-10-24,2022-01-12
22658,23900,1,39,2023-06-08,2023-11-25
22659,21308,5,163,2021-04-26,2024-01-26
22660,16076,4,155,2024-12-23,2024-04-27
22661,14960,2,173,2023-06-06,2020-06-10
22662,2836,1,113,2023-12-13,2022-09-15
22663,24275,3,113,2022-01-15,2020-08-19
22664,13438,2,185,2021-04-24,2025-10-17
22665,2776,2,48,2025-11-02,2024-10-07
22666,21704,3,63,2021-09-18,2022-03-17
22667,4487,3,192,2024-06-28,2024-08-23
22668,649,5,182,2020-10-06,2022-08-28
22669,16425,1,77,2025-12-01,2021-04-07
22670,20798,2,27,2025-01-21,2023-09-09
22671,24214,5,79,2023-02-03,2020-03-03
22672,23995,4,152,2023-10-19,2020-03-30
22673,3108,5,174,2021-11-08,2023-09-05
22674,17809,2,72,2025-10-31,2023-08-07
22675,8756,4,132,2021-01-08,2022-08-16
22676,12109,1,23,2024-01-12,2020-08-03
22677,7039,2,56,2025-03-27,2021-04-09
22678,14573,1,58,2025-06-18,2020-03-24
22679,20999,3,65,2025-02-09,2024-11-29
22680,16425,5,112,2024-04-01,2021-07-16
22681,22469,1,186,2023-06-14,2025-03-03
22682,19298,4,103,2024-04-17,2024-11-22
22683,21081,1,79,2020-07-09,2021-08-07
22684,8627,2,180,2021-02-03,2023-06-30
22685,1588,2,45,2021-02-26,2023-08-05
22686,19653,4,126,2022-01-16,2022-05-15
22687,685,1,20,2022-02-17,2023-01-05
22688,9841,3,58,2021-04-04,2024-03-02
22689,15525,5,52,2024-10-29,2022-02-17
22690,7254,4,108,2024-05-11,2021-12-29
22691,18500,5,171,2021-02-08,2021-07-23
22692,3557,5,149,2020-07-21,2022-03-02
22693,1937,3,153,2020-11-23,2023-10-13
22694,24730,3,194,2025-08-05,2025-02-02
22695,4340,3,53,2025-01-24,2024-12-21
22696,9453,4,67,2024-03-06,2020-07-16
22697,4870,2,67,2021-03-06,2023-05-06
22698,8175,4,40,2020-08-04,2024-07-03
22699,23124,2,103,2022-12-23,2020-04-01
22700,11759,5,68,2020-11-05,2024-12-04
22701,13811,5,24,2020-04-26,2025-12-22
22702,5431,5,64,2021-07-05,2024-08-13
22703,15815,5,46,2021-07-25,2020-07-24
22704,20191,3,62,2024-09-22,2022-05-25
22705,24895,2,46,2024-10-07,2025-08-15
22706,14806,2,50,2023-11-18,2022-03-20
22707,17854,4,147,2024-12-14,2022-07-27
22708,24201,3,80,2021-08-18,2021-11-20
22709,8120,3,142,2025-03-10,2023-09-13
22710,8424,1,136,2022-04-23,2023-06-23
22711,17168,3,108,2025-04-25,2024-10-29
22712,21447,4,53,2024-07-19,2021-03-10
22713,23357,2,170,2022-11-09,2023-08-26
22714,1370,1,29,2025-03-01,2022-03-22
22715,14634,2,117,2023-08-30,2020-04-10
22716,18410,2,154,2022-02-19,2024-04-30
22717,7075,2,145,2021-10-15,2025-10-07
22718,10833,2,98,2023-04-05,2024-08-04
22719,14176,2,149,2025-05-18,2020-07-20
22720,23806,1,132,2023-11-27,2020-04-28
22721,9201,5,111,2023-06-17,2024-10-09
22722,16726,2,88,2020-11-04,2025-03-07
22723,563,4,74,2024-11-11,2025-02-20
22724,20153,4,97,2024-11-21,2025-11-03
22725,11006,5,161,2025-05-31,2021-10-28
22726,7050,1,50,2025-10-05,2020-09-11
22727,4491,2,106,2025-09-21,2025-05-02
22728,2346,1,29,2025-08-17,2025-07-18
22729,19830,4,45,2022-05-15,2022-03-28
22730,15864,1,182,2024-11-16,2025-08-06
22731,18415,2,38,2022-01-23,2021-05-22
22732,20034,2,165,2022-10-18,2021-07-26
22733,8239,3,62,2020-05-03,2021-01-31
22734,14287,3,186,2020-12-18,2024-05-05
22735,24124,3,118,2024-11-04,2021-05-22
22736,21360,2,119,2023-12-01,2020-01-07
22737,1842,1,96,2023-05-26,2021-05-23
22738,22566,5,188,2021-01-21,2025-09-15
22739,24801,3,172,2020-10-26,2021-06-06
22740,17024,1,23,2025-01-07,2025-04-27
22741,15405,2,133,2024-12-03,2025-12-11
22742,2778,3,146,2024-08-20,2020-08-31
22743,3643,1,35,2022-07-21,2022-07-15
22744,9051,3,66,2022-02-24,2020-10-14
22745,2989,3,177,2025-09-22,2022-11-23
22746,11628,2,87,2024-03-23,2025-08-02
22747,2117,5,70,2025-01-10,2022-10-08
22748,16473,3,22,2024-01-13,2022-08-14
22749,528,1,37,2022-09-07,2022-12-22
22750,14234,3,108,2021-11-01,2022-01-10
22751,14990,4,156,2025-05-21,2024-07-06
22752,11441,1,58,2025-10-09,2025-04-16
22753,21714,5,139,2022-08-22,2022-05-20
22754,10507,4,152,2025-08-13,2023-05-17
22755,1927,4,85,2021-12-29,2025-11-10
22756,3868,3,112,2024-05-19,2021-02-19
22757,5428,4,109,2025-09-08,2021-03-27
22758,17300,3,24,2023-03-27,2022-10-13
22759,13416,2,99,2021-02-23,2023-04-14
22760,4182,5,23,2021-09-30,2024-08-26
22761,8622,5,166,2023-01-15,2024-09-12
22762,17455,4,196,2025-04-26,2024-04-22
22763,5462,1,104,2021-08-26,2024-02-06
22764,3052,1,83,2021-12-31,2025-11-23
22765,4786,3,77,2020-04-29,2024-10-07
22766,16381,1,31,2022-03-02,2021-06-06
22767,22249,5,146,2022-06-27,2025-03-01
22768,10442,1,130,2023-01-31,2023-11-14
22769,23636,5,22,2021-10-06,2024-11-27
22770,17369,2,180,2023-12-12,2021-02-19
